# 0
1841-07-01	-1657.3894420321717	10.8
1950-07-01	-1975.0548196790087	10.8
1936-06-01	-1316.8131948067683	10.8
1899-07-01	-705.1498362227784	10.8
2000-09-22	-1334.9314830600017	0.0
# 21
1977-07-01	-1309.1115624712268	3.2
1971-07-01	-1471.0705425948026	3.2
1871-07-01	-700.8260434362376	10.8
1871-07-01	-254.45759240539033	10.8
1841-07-01	-1665.6813766414289	10.8
1950-07-01	-1922.0888624324755	10.8
1936-06-01	-1308.8748405964302	10.8
1899-07-01	-695.1940341057839	10.8
2000-09-22	-1329.1568783934556	0.0
# 22
1977-07-01	-1299.3015464847258	3.2
1971-07-01	-1425.2830357294188	3.2
1871-07-01	-706.9709237967853	10.8
1871-07-01	-238.57468326966162	10.8
1841-07-01	-1657.0881111207245	10.8
1950-07-01	-1926.2602055485581	10.8
1936-06-01	-1306.248981494502	10.8
1899-07-01	-685.5781518172369	10.8
2000-09-22	-1318.3896796723802	0.0
# 23
1977-07-01	-1290.3355442550917	3.2
1971-07-01	-1384.552245108885	3.2
1871-07-01	-707.5210108344296	10.8
1871-07-01	-227.97774003134586	10.8
1841-07-01	-1689.4556542495607	10.8
1950-07-01	-1955.645281154776	10.8
1936-06-01	-1303.7128779193074	10.8
1899-07-01	-675.9921747678156	10.8
2000-09-22	-1311.8280679029638	0.0
# 24
1977-07-01	-1282.363908809861	3.2
1971-07-01	-1344.688194715872	3.2
1871-07-01	-711.3682679040958	10.8
1871-07-01	-220.94760682330192	10.8
1841-07-01	-1763.7768533347248	10.8
1950-07-01	-1995.0630389335163	10.8
1936-06-01	-1303.4896691168844	10.8
1899-07-01	-667.4813717561848	10.8
2000-09-22	-1310.9895446278747	0.0
# 25
1977-07-01	-1271.4183555213292	3.2
1971-07-01	-1291.0300508646253	3.2
1871-07-01	-739.2401351162183	10.8
1871-07-01	-213.3263001648233	10.8
1841-07-01	-1830.7221295962104	10.8
1950-07-01	-1929.0337824328324	10.8
1936-06-01	-1298.644735311943	10.8
1899-07-01	-659.1725572688619	10.8
2000-09-22	-1305.2589698895242	0.0
# 26
1977-07-01	-1262.5862148775918	3.2
1971-07-01	-1254.7759825970431	3.2
1871-07-01	-806.4796967279436	10.8
1871-07-01	-206.2126049211292	10.8
1841-07-01	-1893.5206618463915	10.8
1936-06-01	-1294.0977079817267	10.8
1899-07-01	-650.8637427815389	10.8
2000-09-22	-1296.8848864173306	0.0
# 27
1977-07-01	-1253.531568147699	3.2
1971-07-01	-1235.7535599554117	3.2
1871-07-01	-811.569630180549	10.8
1871-07-01	-198.93537919438612	10.8
1841-07-01	-1907.330974419332	10.8
1936-06-01	-1294.2240511953758	10.8
1899-07-01	-640.132592974201	10.8
2000-09-22	-1287.198222458799	0.0
# 28
1977-07-01	-1241.5445148714089	3.2
1971-07-01	-1216.0728682696918	3.2
1871-07-01	-825.9217654495685	10.8
1871-07-01	-191.0253512827634	10.8
1841-07-01	-1906.0275151687317	10.8
1936-06-01	-1299.7015332683545	10.8
1899-07-01	-628.8909500880693	10.8
2000-09-22	-1275.7171079011355	0.0
# 29
1977-07-01	-1227.2909432299132	3.2
1971-07-01	-1191.7063678308868	3.2
1871-07-01	-834.1952178029846	10.8
1871-07-01	-182.9921732334034	10.8
1841-07-01	-1907.88954912498	10.8
1936-06-01	-1302.2900734298566	10.8
1899-07-01	-617.4995547783492	10.8
2000-09-22	-1267.9590380401912	0.0
# 30
1977-07-01	-1209.9346168056416	3.2
1971-07-01	-1164.346177773209	3.2
1871-07-01	-174.8809755341546	10.8
1841-07-01	-1898.829718843513	10.8
1936-06-01	-1307.1531110414496	10.8
1899-07-01	-605.4356709255932	10.8
2000-09-22	-1264.1517695639536	0.0
# 31
1977-07-01	-1195.8675439146703	3.2
1971-07-01	-1139.0924141389908	3.2
1871-07-01	-167.110005484794	10.8
1841-07-01	-1854.4534529557416	10.8
1936-06-01	-1308.754034360157	10.8
1899-07-01	-593.3717870729389	10.8
2000-09-22	-1254.4319701180834	0.0
# 32
1977-07-01	-1180.7884571129327	3.2
1971-07-01	-1123.3158560348973	3.2
1871-07-01	-159.79665373807123	10.8
1841-07-01	-1810.4758410446805	10.8
1936-06-01	-1318.7744144311825	10.8
1899-07-01	-581.1800334475558	10.8
2000-09-22	-1247.2122206812082	0.0
# 33
1977-07-01	-1166.781282766668	3.2
1971-07-01	-1098.80584384479	3.2
1871-07-01	-152.30137634260066	10.8
1841-07-01	-1756.157136432115	10.8
1936-06-01	-1376.8081060203842	10.8
1899-07-01	-568.7449379750632	10.8
2000-09-22	-1236.1710843490125	0.0
# 34
1977-07-01	-1152.7971251419272	3.2
1971-07-01	-1076.3516385487565	3.2
1871-07-01	-143.96145963488527	10.8
1950-07-01	-1492.9754539892604	10.8
1950-07-01	-1310.478617795736	10.8
1936-06-01	-1427.8425452748988	10.8
1899-07-01	-550.7855950513207	10.8
2000-09-22	-1229.133746950596	0.0
# 35
1977-07-01	-1140.5022424199137	3.2
1971-07-01	-1054.6204497673473	3.2
1871-07-01	-133.83626699980175	10.8
1950-07-01	-1740.8339913828352	10.8
1950-07-01	-1221.3713564862685	10.8
1936-06-01	-1449.780011720732	10.8
1899-07-01	-535.6088155723056	10.8
2000-09-22	-1224.6663487130106	0.0
# 36
1977-07-01	-1130.543875729011	3.2
1971-07-01	-1033.3207409547676	3.2
1871-07-01	-123.9483065320754	10.8
1950-07-01	-1832.6593488082233	10.8
1950-07-01	-1183.016528988723	10.8
1936-06-01	-1475.4057565167848	10.8
1899-07-01	-523.2695131577805	10.8
2000-09-22	-1219.6785737124935	0.0
# 37
1977-07-01	-1123.2233575227385	3.2
1971-07-01	-1022.5446544582503	3.2
1871-07-01	-113.93519118401889	10.8
1950-07-01	-1143.7927563571889	10.8
1936-06-01	-1509.2058838425048	10.8
1899-07-01	-513.2736001586751	10.8
2000-09-22	-1215.3630637152955	0.0
# 38
1977-07-01	-1116.675341361693	3.2
1971-07-01	-1018.6582652553558	3.2
1871-07-01	-105.44027124200501	10.8
1950-07-01	-1093.9988646486136	10.8
1936-06-01	-1543.1786775316393	10.8
1899-07-01	-506.0395634220425	10.8
2000-09-22	-1210.6437437429406	0.0
# 39
1977-07-01	-1108.4973249858363	3.2
1971-07-01	-1018.5849746094704	3.2
1871-07-01	-101.86337842711237	10.8
1950-07-01	-1063.9793766270323	10.8
1936-06-01	-1576.2377107816176	10.8
1899-07-01	-499.8379210349211	10.8
2000-09-22	-1204.6771864659345	0.0
# 40
1977-07-01	-1100.6958898766754	3.2
1971-07-01	-1016.9098395538116	3.2
1871-07-01	-97.94403779954722	10.8
1950-07-01	-1042.7430367565555	10.8
1936-06-01	-1764.4343054492804	10.8
1899-07-01	-493.4192099989093	10.8
2000-09-22	-1201.5103040648573	0.0
# 41
1977-07-01	-1090.561281096825	3.2
1971-07-01	-1013.1978933661053	3.2
1871-07-01	-92.61158715050357	10.8
1950-07-01	-1020.7854058299516	10.8
1936-06-01	-1801.0688578418237	10.8
1899-07-01	-488.4068572100877	10.8
2000-09-22	-1199.7805581175344	0.0
# 42
1977-07-01	-1083.394487727616	3.2
1971-07-01	-1016.5353806512534	3.2
1871-07-01	-87.15748999773534	10.8
1950-07-01	-995.7629162564479	10.8
1936-06-01	-1843.086542464229	10.8
1899-07-01	-481.49362534585464	10.8
2000-09-22	-1194.8562740145783	0.0
# 43
1977-07-01	-1080.734132633356	3.2
1971-07-01	-1019.1240436534584	3.2
1871-07-01	-81.57354548671259	10.8
1950-07-01	-974.1133294123563	10.8
1936-06-01	-1942.8099906023645	10.8
1899-07-01	-479.1173592133073	10.8
2000-09-22	-1189.3812052372468	0.0
# 44
1977-07-01	-1075.977598493537	3.2
1971-07-01	-1011.3419901362921	3.2
1871-07-01	-71.67882644799688	10.8
1950-07-01	-959.4249473490455	10.8
1899-07-01	-478.2829482913316	10.8
2000-09-22	-1182.5780719108513	0.0
# 45
1977-07-01	-1064.4585352315655	3.2
1971-07-01	-1002.2794467578154	3.2
1871-07-01	-60.64898625058223	10.8
1950-07-01	-950.2579455719539	10.8
1899-07-01	-476.0387498164589	10.8
2000-09-22	-1174.9822658828868	0.0
# 46
1977-07-01	-1048.4227251947239	3.2
1971-07-01	-999.3390135546762	3.2
1871-07-01	-50.83346710844099	10.8
1950-07-01	-946.7422541575157	10.8
1899-07-01	-473.40324896485663	10.8
2000-09-22	-1171.868605760189	0.0
# 47
1977-07-01	-1034.5098474579272	3.2
1971-07-01	-1005.3809353790858	3.2
1871-07-01	-47.01808929822508	10.8
1950-07-01	-946.6992715546577	10.8
1899-07-01	-470.6019485649947	10.8
2000-09-22	-1169.457520201917	0.0
# 48
1977-07-01	-1029.9605066611534	3.2
1971-07-01	-1001.7286366777413	3.2
1871-07-01	-46.524099906490356	10.8
1950-07-01	-941.6885600908578	10.8
1899-07-01	-464.6898940846414	10.8
2000-09-22	-1165.0009315262478	0.0
# 49
1977-07-01	-1026.4533133850916	3.2
1971-07-01	-1000.6157078595282	3.2
1871-07-01	-46.21906268254464	10.8
1950-07-01	-928.3758930149231	10.8
1899-07-01	-458.2402175979312	10.8
2000-09-22	-1157.9474714358469	0.0
# 50
1977-07-01	-1027.3134231920333	3.2
1971-07-01	-996.9026313632633	3.2
1871-07-01	-41.50908632391307	10.8
1950-07-01	-910.5205416630189	10.8
1899-07-01	-453.5939413431371	10.8
2000-09-22	-1151.0163718453084	0.0
# 51
1977-07-01	-1034.1376769734356	3.2
1971-07-01	-1000.8530065322236	3.2
1871-07-01	-37.00922526287437	10.8
1950-07-01	-891.3756284369641	10.8
1899-07-01	-449.6357047575578	10.8
2000-09-22	-1145.269391385575	0.0
# 52
1977-07-01	-1038.8226280998742	3.2
1971-07-01	-1011.1970185491043	3.2
1871-07-01	-34.50654863253034	10.8
1950-07-01	-873.0067465137735	10.8
1899-07-01	-444.77289733007393	10.8
2000-09-22	-1141.746855579448	0.0
# 53
1977-07-01	-1044.9259992909003	3.2
1971-07-01	-1019.7330976310419	3.2
1871-07-01	-34.26893914520475	10.8
1950-07-01	-856.8425822991089	10.8
1899-07-01	-438.87883863633965	10.8
2000-09-22	-1137.5331981950933	0.0
# 54
1977-07-01	-1049.827611995173	3.2
1971-07-01	-1016.3175550375302	3.2
1871-07-01	-33.15488090692298	10.8
1950-07-01	-850.7227661374827	10.8
1899-07-01	-434.21935291931584	10.8
2000-09-22	-1132.6384853924446	0.0
# 55
1977-07-01	-1053.6125120976078	3.2
1971-07-01	-1009.5070058144173	3.2
1871-07-01	-35.56900338659166	10.8
1950-07-01	-848.3043113334413	10.8
1899-07-01	-430.33907437344834	10.8
2000-09-22	-1128.1432165688027	0.0
# 56
1977-07-01	-1055.4651277393855	3.2
1971-07-01	-1004.099321539833	3.2
1871-07-01	-31.708900836861815	10.8
1950-07-01	-845.1577037706829	10.8
1899-07-01	-428.3060084836419	10.8
2000-09-22	-1124.3429606886634	0.0
# 57
1977-07-01	-1055.995926254003	3.2
1971-07-01	-994.0673040053954	3.2
1871-07-01	-33.342506784946444	10.8
1950-07-01	-842.8795300418984	10.8
1899-07-01	-424.36168164523906	10.8
2000-09-22	-1126.714860148683	0.0
# 58
1977-07-01	-1057.272744881521	3.2
1971-07-01	-998.8630068818197	3.2
1871-07-01	-35.04536627151539	10.8
1950-07-01	-842.08363152101	10.8
1899-07-01	-418.5706701485885	10.8
2000-09-22	-1132.6919550677667	0.0
# 59
1977-07-01	-1056.7345142116853	3.2
1971-07-01	-1008.7306688297382	3.2
1871-07-01	-37.06728085319731	10.8
1950-07-01	-840.3598327179449	10.8
1936-06-01	-1516.6646474973531	10.8
1899-07-01	-412.1861425412603	10.8
2000-09-22	-1130.6201494851032	0.0
# 60
1977-07-01	-1057.0178423352534	3.2
1971-07-01	-1021.1955487105414	3.2
1871-07-01	-36.96187207816249	10.8
1950-07-01	-838.3226303826422	10.8
1936-06-01	-1440.8229099223445	10.8
1899-07-01	-401.8278060798199	10.8
2000-09-22	-1123.5028048673826	0.0
# 61
1977-07-01	-1057.8283799060548	3.2
1971-07-01	-1023.4756130606831	3.2
1871-07-01	-38.25651783962373	10.8
1950-07-01	-826.2157238450416	10.8
1936-06-01	-1224.582640777407	10.8
1899-07-01	-388.61609491686175	10.8
2000-09-22	-1115.3944107363923	0.0
# 62
1977-07-01	-1054.5044280750906	3.2
1971-07-01	-1023.4642206382227	3.2
1871-07-01	-38.42974926676305	10.8
1950-07-01	-807.37553150404	10.8
1936-06-01	-1125.0015983691092	10.8
1899-07-01	-376.3336679119186	10.8
2000-09-22	-1114.605721460447	0.0
# 63
1977-07-01	-1052.9971477443355	3.2
1971-07-01	-1020.0768647902701	3.2
1871-07-01	-40.69084393380027	10.8
1950-07-01	-793.5313506869279	10.8
1936-06-01	-1067.7959885794523	10.8
1899-07-01	-370.41312557762524	10.8
2000-09-22	-1110.949742863104	0.0
# 64
1977-07-01	-1052.5442261703924	3.2
1871-07-01	-46.71588685827826	10.8
1950-07-01	-787.2573470018742	10.8
1936-06-01	-1042.2812737505167	10.8
1899-07-01	-371.06110728870595	10.8
2000-09-22	-1108.550568570638	0.0
# 65
1977-07-01	-1052.772631248672	3.2
1871-07-01	-56.187309662648865	10.8
1950-07-01	-784.863945054083	10.8
1936-06-01	-1021.1954089278701	10.8
1899-07-01	-374.53793224934685	10.8
2000-09-22	-1109.0193759211559	0.0
# 66
1977-07-01	-1052.007392929973	3.2
1871-07-01	-68.10649114779241	10.8
1950-07-01	-785.3530474706632	10.8
1936-06-01	-996.2746692401487	10.8
1899-07-01	-377.6159997395395	10.8
2000-09-22	-1103.506084952481	0.0
# 67
1977-07-01	-1050.606625553393	3.2
1871-07-01	-76.74415932827728	10.8
1950-07-01	-787.9611149572521	10.8
1936-06-01	-969.1117995952357	10.8
1899-07-01	-379.0233927505869	10.8
2000-09-22	-1095.764986887593	0.0
# 68
1977-07-01	-1046.444372310992	3.2
1871-07-01	-80.70966468983268	10.8
1950-07-01	-793.2259146911808	10.8
1936-06-01	-942.098682170222	10.8
1899-07-01	-380.5330441853282	10.8
2000-09-22	-1095.408273613015	0.0
# 69
1977-07-01	-1041.27084388506	3.2
1871-07-01	-83.93162788707244	10.8
1841-07-01	-354.5141722922095	10.8
1950-07-01	-803.3272865893389	10.8
1936-06-01	-918.0917609163955	10.8
1899-07-01	-382.6643326415915	10.8
2000-09-22	-1093.454631791123	0.0
# 70
1977-07-01	-1035.1300092127767	3.2
1871-07-01	-85.55477796884483	10.8
1841-07-01	-365.4296151937176	10.8
1950-07-01	-812.5339355074927	10.8
1936-06-01	-891.3171657787843	10.8
1899-07-01	-384.95719067013334	10.8
2000-09-22	-1088.2183489774316	0.0
# 71
1977-07-01	-1027.9727214497436	3.2
1871-07-01	-90.68661606604125	10.8
1841-07-01	-356.81598597305555	10.8
1950-07-01	-814.459669793848	10.8
1936-06-01	-867.2185322051948	10.8
1899-07-01	-387.1326405043343	10.8
2000-09-22	-1083.4826522570913	0.0
# 72
1977-07-01	-1019.5805894482212	3.2
1871-07-01	-93.99651387616512	10.8
1841-07-01	-351.0131447992627	10.8
1950-07-01	-807.4603467233485	10.8
1936-06-01	-851.0876431735414	10.8
1899-07-01	-389.18252180440226	10.8
2000-09-22	-1071.4878160165858	0.0
# 73
1977-07-01	-1013.6926962467561	3.2
1871-07-01	-98.19123927916752	10.8
1841-07-01	-350.3009689549998	10.8
1950-07-01	-801.7609196367716	10.8
1936-06-01	-849.2666575674259	10.8
1899-07-01	-389.43053268848547	10.8
2000-09-22	-1064.2805670896762	0.0
# 74
1977-07-01	-1005.073183116324	3.2
1871-07-01	-105.29463094744287	10.8
1841-07-01	-355.99991416435523	10.8
1950-07-01	-797.3345173329249	10.8
1936-06-01	-848.2452027495783	10.8
1899-07-01	-389.4744826648212	10.8
2000-09-22	-1060.3982587857638	0.0
# 75
1977-07-01	-998.3188350599962	3.2
1871-07-01	-111.60482221145476	10.8
1841-07-01	-370.3838201248767	10.8
1950-07-01	-795.6890937200523	10.8
1936-06-01	-850.8730509572267	10.8
1899-07-01	-387.9571320313792	10.8
2000-09-22	-1049.9299444916885	0.0
# 76
1977-07-01	-990.1520475534975	3.2
1871-07-01	-115.58040590561313	10.8
1841-07-01	-397.3687857330692	10.8
1950-07-01	-799.9217058712507	10.8
1936-06-01	-852.4499799598066	10.8
1899-07-01	-383.4588863687838	10.8
2000-09-22	-1035.2536941372048	0.0
# 77
1977-07-01	-979.4482502463096	3.2
1871-07-01	-118.35809572967798	10.8
1841-07-01	-438.0030767124446	10.8
1950-07-01	-804.22953698008	10.8
1936-06-01	-847.419291761673	10.8
1899-07-01	-383.78001694817175	10.8
2000-09-22	-1022.2109478151656	0.0
# 78
1977-07-01	-964.9133919191896	3.2
1871-07-01	-120.65886803290624	10.8
1841-07-01	-497.65644196315594	10.8
1950-07-01	-806.8560064075515	10.8
1936-06-01	-845.1702758986072	10.8
1899-07-01	-387.1498197998134	10.8
2000-09-22	-1009.7136487726605	0.0
# 79
1977-07-01	-942.9340489328048	3.2
1871-07-01	-123.99108937781587	10.8
1841-07-01	-1040.236144824992	10.8
1950-07-01	-807.0343921515905	10.8
1936-06-01	-839.9946057341291	10.8
1899-07-01	-388.9349794162159	10.8
2000-09-22	-990.2831635257904	0.0
# 80
1977-07-01	-928.0556680242736	3.2
1871-07-01	-128.1513200122706	10.8
1841-07-01	-176.56376856032182	10.8
1950-07-01	-809.3136977121346	10.8
1936-06-01	-831.3671646152761	10.8
1899-07-01	-390.7805081134474	10.8
2000-09-22	-963.731042556855	0.0
# 81
1977-07-01	-831.6642645837126	3.2
1871-07-01	-135.3792537650369	10.8
1841-07-01	-181.78426569018043	10.8
1950-07-01	-811.6526431590378	10.8
1936-06-01	-818.5904298261385	10.8
1899-07-01	-392.74171625795447	10.8
2000-09-22	-852.7767028350959	0.0
# 82
1977-07-01	-838.9249642973424	3.2
1871-07-01	-140.74004849180668	10.8
1841-07-01	-188.15302605430708	10.8
1950-07-01	-814.1829930587318	10.8
1936-06-01	-811.717652723202	10.8
1899-07-01	-392.86897581751157	10.8
2000-09-22	-841.873688887037	0.0
# 83
1977-07-01	-834.7998133782703	3.2
1871-07-01	-143.2455740975822	10.8
1841-07-01	-195.04601654546116	10.8
1950-07-01	-814.0400481874393	10.8
1936-06-01	-796.6370379381569	10.8
1899-07-01	-395.19420620435193	10.8
2000-09-22	-828.865547398778	0.0
# 84
1977-07-01	-824.4366021970906	3.2
1871-07-01	-153.13614110492406	10.8
1841-07-01	-201.03313922276268	10.8
1950-07-01	-812.3791724429227	10.8
1936-06-01	-785.6730360434905	10.8
1899-07-01	-400.16980676452783	10.8
2000-09-22	-822.3028821218497	0.0
# 85
1977-07-01	-811.2940054550044	3.2
1871-07-01	-162.31574805009444	10.8
1841-07-01	-211.39269700430617	10.8
1950-07-01	-809.6410284491725	10.8
1936-06-01	-789.9218787208708	10.8
1899-07-01	-404.79799818415603	10.8
2000-09-22	-816.9172925970462	0.0
# 86
1977-07-01	-792.1758262350465	3.2
1871-07-01	-168.98836011565146	10.8
1841-07-01	-220.94446263251643	10.8
1950-07-01	-763.8852666616294	10.8
1936-06-01	-801.2178054400994	10.8
1899-07-01	-409.08716804067	10.8
2000-09-22	-807.9569006959911	0.0
# 87
1977-07-01	-810.659104487689	3.2
1871-07-01	-175.76230977860766	10.8
1841-07-01	-229.4499575339021	10.8
1950-07-01	-783.866130854882	10.8
1936-06-01	-799.783454952495	10.8
1899-07-01	-413.71177907712513	10.8
2000-09-22	-814.3132951313727	0.0
# 88
1977-07-01	-814.7901757731397	3.2
1871-07-01	-179.45952403149258	10.8
1841-07-01	-238.58724334617568	10.8
1950-07-01	-797.8310233437347	10.8
1936-06-01	-799.0385956684975	10.8
1899-07-01	-419.5520350864016	10.8
2000-09-22	-812.0387846233683	0.0
# 89
1977-07-01	-817.7168261581247	3.2
1871-07-01	-184.49352136801502	10.8
1841-07-01	-248.17342449677074	10.8
1950-07-01	-802.6538653935552	10.8
1936-06-01	-804.7463000638916	10.8
1899-07-01	-422.48483493142476	10.8
2000-09-22	-811.7594286641764	0.0
# 90
1871-07-01	-188.7477636195766	10.8
1841-07-01	-257.38961590432075	10.8
1950-07-01	-807.2805776227688	10.8
1936-06-01	-811.2362885528187	10.8
1899-07-01	-421.0027458653408	10.8
2000-09-22	-815.6789794629672	0.0
# 91
1977-07-01	-827.4226970692348	3.2
1871-07-01	-194.83422358063413	10.8
1841-07-01	-267.2130262879726	10.8
1950-07-01	-810.6643010118305	10.8
1936-06-01	-817.8364427361294	10.8
1899-07-01	-419.1651123361547	10.8
2000-09-22	-827.5260059307358	0.0
# 92
1977-07-01	-833.4585706230498	3.2
1871-07-01	-202.18062367077604	10.8
1841-07-01	-280.6030510657755	10.8
1950-07-01	-812.1945813508976	10.8
1936-06-01	-820.5775044468622	10.8
1899-07-01	-415.95256606355423	10.8
2000-09-22	-833.5141703846202	0.0
# 93
1977-07-01	-837.0530412091426	3.2
1871-07-01	-209.90595112130572	10.8
1841-07-01	-291.5110238092688	10.8
1950-07-01	-812.6881418547779	10.8
1936-06-01	-804.1780096464006	10.8
1899-07-01	-412.0985035057095	10.8
2000-09-22	-841.043925261935	0.0
# 94
1977-07-01	-837.670581397077	3.2
1871-07-01	-219.65880088004812	10.8
1841-07-01	-300.3396363496015	10.8
1950-07-01	-814.268577230668	10.8
1936-06-01	-800.926796119662	10.8
1899-07-01	-411.58170274013696	10.8
2000-09-22	-839.9280622295981	0.0
# 95
1977-07-01	-844.0882777622165	3.2
1871-07-01	-228.17019621061968	10.8
1841-07-01	-307.46425313332696	10.8
1950-07-01	-817.9304294919483	10.8
1936-06-01	-786.1785656288662	10.8
1899-07-01	-411.7637867858337	10.8
2000-09-22	-857.5643984486233	0.0
# 96
1977-07-01	-849.6788878497766	3.2
1871-07-01	-233.80432181461404	10.8
1841-07-01	-316.66622115385064	10.8
1950-07-01	-822.1556545547413	10.8
1936-06-01	-766.2722945260125	10.8
1899-07-01	-414.0349259368954	10.8
2000-09-22	-852.6076091662705	0.0
# 97
1977-07-01	-849.2311524211337	3.2
1871-07-01	-238.02456239855667	10.8
1841-07-01	-325.3444697296911	10.8
1950-07-01	-826.2078786246203	10.8
